Cod_ibge,Municipio,mort_infantil,IDESP_ensino_medio,n_familias_rua,forest_cover,n_pessoas_pobreza,esgoto_tratado,UAI_housing,UAI_env,UAI_food,UAI_mob,UAI_Crisk,population,population_preta,population_indigena,population_branca,pct_rural,pct_urbana,pol_deficit,mean_species_richness,max_species_richness,Vert_rich_risk,COD,flooding_exposure,flooding_risks,hydric_stress_exp,hydric_stress_risk,municipality,persist_malaria,persist_leptospirose,persist_diarrhea,persist_dengue,persist_chagas,incidence_malaria,incidence_leptospirose,incidence_diarrhea,incidence_dengue,incidence_chagas,copersistence,malaria_leptospirose,malaria_diarrhea,malaria_dengue,malaria_chagas,leptospirose_diarrhea,leptospirose_dengue,leptospirose_chagas,diarrhea_dengue,diarrhea_chagas,dengue_chagas,UAI_promedio,pct_preta,pct_indigena,pct_branca,flooding_exposure_norm,flooding_risks_norm,hydric_stress_exp_norm,hydric_stress_risk_norm,idx_climate_risk,mort_norm,pobreza_pct,pobreza_norm,idesp_norm,esgoto_norm,familias_rua_norm,idx_social_vuln,forest_norm,richness_norm,vert_risk_norm,idx_biodiv_risk,idx_food_security_risk,idx_governance,idx_governance_risk,idx_biodiv_positivo,cuadrante,IVM,IVM_100,categoria_IVM
3550407,São Pedro,15.1,2.5,0,22.8,76.1,62.3,0.0,0.25,0.25,0.4,0.6,34959.0,1146.5,24.0,25604.0,3.8,96.2,0.92929936498,696.938461538462,743,6.2,355040,0.47,0.47,0.75,0.62,SAO PEDRO,1.0,1.0,10.0,7.0,0.0,2.86049372121628,2.86049372121628,52.9191338425012,684.883925251213,0.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.3,3.2795560513744673,0.06865184930919077,73.24008123802169,0.4597701149425288,0.47,0.7340425531914894,0.8051948051948051,0.6172518683322058,0.18875,0.21768357218455905,0.037548866757883194,0.588235294117647,0.377,0.0,0.238306832175106,0.7708108108108108,0.11928549288942636,0.1420064131928539,0.34403423896436375,0.9312610401777992,0.3,0.7,0.6559657610356362,Q2_Conservar,0.5661707959298949,76.13425778793642,Muy Alta
3526605,Lavrinhas,10.2,2.0,0,32.4,73.3,72.6,0.0,0.38,0.25,0.2,0.4,6880.5,336.5,0.5,4521.0,7.3,92.7,0.591034237634,720.358490566038,781,7.76,352660,0.45,0.0,0.64,0.64,,,,,,,,,,,,,,,,,,,,,,,0.246,4.890632948186905,0.007266913741733885,65.70743405275779,0.4367816091954024,0.0,0.6170212765957448,0.8311688311688311,0.47124292923999456,0.1275,1.0653295545381876,0.1841461571363556,0.6862745098039216,0.274,0.0,0.25438413338805543,0.6670270270270271,0.07290075171886812,0.1777370590929913,0.30588827927962886,0.5922818627252339,0.246,0.754,0.6941117207203711,Q2_Conservar,0.47555944092658253,53.997173747077795,Alta
3512407,Cordeirópolis,23.6,2.9,21,8.9,48.5,73.1,1.0,0.5,1.0,1.0,1.0,22797.0,1419.5,10.5,15570.5,4.4,95.6,0.978334793301,692.06976744186,736,5.97,351240,0.36,0.0,0.78,0.68,,,,,,,,,,,,,,,,,,,,,,,0.9,6.226696495152871,0.0460586919331491,68.30065359477125,0.33333333333333337,0.0,0.7659574468085106,0.8831168831168832,0.49560191581468177,0.29500000000000004,0.21274729131026013,0.03669515493032285,0.5098039215686274,0.269,0.17060404277484148,0.2562206238547583,0.9210810810810811,0.12892822711676644,0.13673843334860283,0.3955825805154834,0.9803999782903429,0.9,0.09999999999999998,0.6044174194845167,Q1_Modelo,0.44556101969505324,46.66831775688578,Moderada
3546702,Santa Gertrudes,0.0,2.8,18,13.4,68.0,81.5,0.33,0.75,0.0,0.6,0.2,22622.5,1211.5,13.5,13945.0,1.1,98.9,0.993481782734,683.393939393939,741,7.77,354670,0.55,0.0,0.87,0.62,,,,,,,,,,,,,,,,,,,,,,,0.376,5.3552878771134935,0.05967510222123992,61.64217040556967,0.5517241379310346,0.0,0.8617021276595745,0.8051948051948051,0.5546552676963535,0.0,0.30058570007735663,0.05188648832242864,0.5294117647058824,0.18500000000000005,0.1473600061811305,0.1827316518418883,0.8724324324324324,0.14611121343882638,0.17796610169491525,0.39883658252205806,0.9955789417831687,0.376,0.624,0.6011634174779419,Q1_Modelo,0.5511604887686937,72.46711881739056,Alta
3505302,Barra Bonita,12.9,2.3,10,7.8,65.0,14.5,0.67,0.5,0.0,0.4,0.6,34796.0,1493.5,23.5,25320.0,1.3,98.7,0.952844766746,671.918367346939,710,5.36,350530,0.5,0.0,0.78,0.44,,,,,,,,,,,,,,,,,,,,,,,0.434,4.292160018392919,0.06753649844809749,72.7669847108863,0.49425287356321845,0.0,0.7659574468085106,0.5714285714285714,0.4579097229500751,0.16125,0.18680308081388666,0.03220819806512726,0.6274509803921569,0.855,0.0532253346462656,0.34582690262071,0.932972972972973,0.1688392569676127,0.12276683463124143,0.4081930215239424,0.9548561443673746,0.434,0.5660000000000001,0.5918069784760576,Q1_Modelo,0.5465571582924204,71.34248809514405,Alta
3541901,Queluz,8.2,1.8,0,34.2,64.1,61.2,0.0,0.5,0.25,0.4,0.2,10234.0,696.0,8.5,5572.5,9.7,90.3,0.527924683421,713.58024691358,806,11.47,354190,0.79,0.0,0.61,0.38,,,,,,,,,,,,,,,,,,,,,,,0.26999999999999996,6.800859878835255,0.08305647840531562,54.45085010748485,0.8275862068965518,0.0,0.5851063829787235,0.4935064935064935,0.4765497708454422,0.1025,0.6263435606800859,0.10822512577016126,0.7254901960784313,0.388,0.0,0.2648430643697185,0.6475675675675676,0.08632546084455028,0.2627118644067797,0.3322016309396325,0.5290390893883334,0.26999999999999996,0.73,0.6677983690603675,Q2_Conservar,0.4665267111086253,51.79040508004727,Alta
3515301,Estrela do Norte,35.7,2.0,0,9.8,52.4,100.0,0.0,0.25,0.25,0.2,0.2,2680.5,115.0,1.0,1326.0,17.7,82.3,0.956123761816,526.164705882353,608,13.46,351530,0.52,0.0,0.21,0.4,,,,,,,,,,,,,,,,,,,,,,,0.18,4.290244357396008,0.03730647267300877,49.468382764409625,0.5172413793103449,0.0,0.1595744680851064,0.5194805194805195,0.2990740917189927,0.44625000000000004,1.9548591680656595,0.33798706922615607,0.6862745098039216,0.0,0.0,0.29410231580601554,0.9113513513513514,0.457512932552537,0.3082913421896473,0.5590518753645118,0.9581420611286453,0.18,0.8200000000000001,0.44094812463548816,Q3_Vulnerable,0.5860740688036332,80.99678770240442,Muy Alta
3515350,Euclides da Cunha Paulista,10.4,2.1,3,9.8,67.2,96.0,0.33,0.5,0.5,0.2,0.2,8754.5,548.0,3.0,3171.5,37.7,62.3,0.967062194174,493.461538461538,608,18.84,351535,0.47,0.0,0.28,0.3,EUCLIDES DA CUNHA PAULISTA,1.0,0.0,6.0,7.0,0.0,11.4226968987378,0.0,26.6529594303882,827.329618237152,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.346,6.259637900508309,0.03426809069621337,36.227083214346905,0.4597701149425288,0.0,0.2340425531914894,0.3896103896103896,0.27085576443610193,0.13,0.7676052315951797,0.13265581808936205,0.6666666666666666,0.040000000000000036,0.06346548898342994,0.2065575947478917,0.9113513513513514,0.5222834738053179,0.43151626202473664,0.6217170290604687,0.9691035836255909,0.346,0.654,0.37828297093953134,Q3_Vulnerable,0.5444467943740106,70.82690918765586,Alta
3508306,Cabrália Paulista,0.0,2.7,1,17.2,53.4,100.0,0.0,0.5,0.5,0.4,0.4,4332.0,144.5,1.0,2836.0,17.2,82.8,0.89543351524,640.306666666667,674,5.0,350830,0.5,0.0,0.36,0.47,,,,,,,,,,,,,,,,,,,,,,,0.36,3.3356417359187445,0.023084025854108955,65.466297322253,0.49425287356321845,0.0,0.3191489361702128,0.6103896103896104,0.35594785503076043,0.0,1.2326869806094183,0.21309001541860081,0.5490196078431372,0.0,0.042752279417162,0.16097238053578,0.8313513513513513,0.23144808432171537,0.11452130096197893,0.39244024554501516,0.8973237023899312,0.36,0.64,0.6075597544549849,Q1_Modelo,0.4893368367002974,57.36310253266704,Alta
3527504,Lucianópolis,0.0,2.9,0,17.7,53.0,91.6,0.0,0.38,0.5,0.2,0.4,2310.5,88.0,0.5,1441.5,18.9,81.1,0.912217490991,639.967213114754,665,3.76,352750,0.59,0.0,0.25,0.38,,,,,,,,,,,,,,,,,,,,,,,0.296,3.808699415710885,0.02164033758926639,62.38909326985501,0.5977011494252874,0.0,0.2021276595744681,0.4935064935064935,0.32333382562656227,0.0,2.2938757844622377,0.39661876027602,0.5098039215686274,0.08400000000000007,0.0,0.1980845363689295,0.825945945945946,0.23212039199163192,0.08612001832340815,0.3813954520869953,0.9141431077454182,0.296,0.704,0.6186045479130047,Q2_Conservar,0.5041913843655811,60.99218820347845,Alta
3501509,Alvinlândia,0.0,0.7,2,25.4,58.0,100.0,0.0,0.88,0.25,0.2,0.4,2942.5,273.0,1.0,1648.0,8.4,91.6,0.829592970736,634.791666666667,646,1.74,350150,0.87,0.0,0.59,0.49,,,,,,,,,,,,,,,,,,,,,,,0.346,9.277824978759558,0.033984706881903144,56.00679694137638,0.9195402298850577,0.0,0.5638297872340426,0.6363636363636364,0.5299334133706841,0.0,1.9711129991503824,0.34079811020894185,0.9411764705882353,0.0,0.12588130802728684,0.2815711777648928,0.7427027027027027,0.24237086529924623,0.03985341273476867,0.3416423269122392,0.8313441738641721,0.346,0.654,0.6583576730877607,Q2_Conservar,0.5276982183823977,66.73509713741682,Alta
3528007,Macatuba,11.1,2.1,19,9.2,56.9,83.9,0.0,0.75,0.25,0.6,0.2,16544.0,895.0,14.5,10392.0,2.9,97.1,0.956952521184,656.138888888889,705,6.93,352800,0.61,0.0,0.78,0.56,,,,,,,,,,,,,,,,,,,,,,,0.36,5.409816247582206,0.0876450676982592,62.81431334622823,0.6206896551724139,0.0,0.7659574468085106,0.7272727272727273,0.5284799573134129,0.13874999999999998,0.343931334622824,0.059382958200640205,0.6666666666666666,0.16099999999999992,0.21269672475022786,0.24769926992350694,0.9178378378378378,0.2000914395853728,0.1587265231333028,0.4255519335188378,0.958972569940106,0.36,0.64,0.5744480664811622,Q1_Modelo,0.5601407461391728,74.66106804275604,Alta
3554706,Torrinha,0.0,1.9,5,13.6,52.7,82.0,0.0,0.5,0.25,0.2,0.0,9332.5,204.5,0.5,7350.0,13.6,86.4,0.932512615658,675.553398058252,720,6.17,355470,0.47,0.0,0.54,0.58,,,,,,,,,,,,,,,,,,,,,,,0.19,2.191267077417627,0.0053576212161800165,78.75703187784625,0.4597701149425288,0.0,0.5106382978723405,0.7532467532467532,0.43091379151540565,0.0,0.5646932761853738,0.09756293324387581,0.7058823529411764,0.18000000000000005,0.09922468493712605,0.21653399422443567,0.8702702702702703,0.16163986543429087,0.141319285387082,0.3910764736972144,0.9344810737660183,0.19,0.81,0.6089235263027857,Q2_Conservar,0.5566010666406148,73.7962958237067,Alta
3532207,Narandiba,13.2,1.7,2,15.8,55.2,100.0,0.33,0.38,0.25,0.4,0.2,5000.5,319.5,4.5,2197.5,10.3,89.7,0.944108247333,547.113043478261,614,10.89,353220,0.34,0.0,0.32,0.37,,,,,,,,,,,,,,,,,,,,,,,0.31199999999999994,6.3893610638936105,0.08999100089991001,43.94560543945605,0.31034482758620696,0.0,0.2765957446808511,0.4805194805194805,0.26686501319663464,0.16499999999999998,1.103889611038896,0.1908149786933796,0.7450980392156863,0.0,0.07407374239981833,0.23499735206177683,0.8464864864864865,0.41602352123730957,0.24942739349519014,0.5039791337396621,0.9461011828741436,0.31199999999999994,0.6880000000000001,0.4960208662603379,Q3_Vulnerable,0.5279885363744434,66.80602416183063,Alta
3527801,Lupércio,0.0,1.0,0,26.6,55.6,100.0,0.0,0.25,0.0,0.4,0.2,4167.0,265.5,4.5,2127.5,9.5,90.5,0.894529095351,639.5,661,3.25,352780,0.84,0.0,0.48,0.54,,,,,,,,,,,,,,,,,,,,,,,0.17,6.371490280777538,0.10799136069114472,51.05591552675786,0.885057471264368,0.0,0.4468085106382979,0.7012987012987013,0.5082911708003418,0.0,1.334293256539477,0.2306624513728597,0.8823529411764706,0.0,0.0,0.22260307850986605,0.7297297297297297,0.2330457349693814,0.07443884562528631,0.34573810344146577,0.8964173733442788,0.17,0.83,0.6542618965585343,Q2_Conservar,0.5606099452191905,74.77569715812317,Alta
3529807,Mineiros do Tietê,0.0,1.7,0,9.9,75.3,80.0,0.0,0.25,0.25,0.2,0.2,11634.0,459.5,1.5,7946.5,3.9,96.1,0.954350854028,639.791044776119,711,10.02,352980,0.53,0.0,0.7,0.54,,,,,,,,,,,,,,,,,,,,,,,0.18,3.949630393673715,0.01289324394017535,68.30410864706894,0.5287356321839082,0.0,0.6808510638297872,0.7012987012987013,0.4777213493280992,0.0,0.6472408457968024,0.11183923524292812,0.7450980392156863,0.19999999999999996,0.0,0.2113874548917229,0.9102702702702703,0.23246930371929952,0.22950068712780577,0.4574134203724585,0.9563654108768422,0.18,0.8200000000000001,0.5425865796275415,Q3_Vulnerable,0.5845775270938246,80.63117050575757,Muy Alta
3500709,Agudos,6.3,2.2,25,21.0,67.2,100.0,1.0,0.5,0.25,0.8,0.6,36102.0,2025.5,33.0,22249.5,4.3,95.7,0.893374335079,654.385620915033,697,6.11,350070,0.53,0.0,0.62,0.63,,,,,,,,,,,,,,,,,,,,,,,0.63,5.610492493490665,0.09140767824497258,61.62954960943991,0.5287356321839082,0.0,0.5957446808510639,0.8181818181818181,0.48566553280419755,0.07875,0.18613927206248962,0.03209339475536093,0.6470588235294117,0.0,0.12824973300312018,0.17723039025757853,0.7902702702702703,0.20356388964400363,0.13994502977553827,0.3779263965632707,0.8952601754674872,0.63,0.37,0.6220736034367293,Q1_Modelo,0.4612164990185068,50.493077484521976,Alta
3521101,Ipeúna,14.7,2.6,3,22.8,63.2,67.1,0.0,0.25,0.75,0.2,0.2,6423.5,375.0,7.5,3983.5,7.9,92.1,0.818366261199,700.067796610169,730,4.1,352110,0.27,0.0,0.6,0.39,,,,,,,,,,,,,,,,,,,,,,,0.27999999999999997,5.837938818401183,0.11675877636802365,62.014478088269634,0.22988505747126442,0.0,0.574468085106383,0.5064935064935066,0.3277116622677885,0.18375,0.9838872888612129,0.17006101343358365,0.5686274509803921,0.32900000000000007,0.0864962439955534,0.2675869416819059,0.7708108108108108,0.11308766123148217,0.09390746678882272,0.32593531294370526,0.8200937656586036,0.27999999999999997,0.72,0.6740646870562947,Q2_Conservar,0.4922655365104006,58.07860749144768,Alta
3533700,Ocauçu,12.8,2.2,1,26.6,77.3,64.1,0.0,0.25,0.75,0.2,0.0,4247.0,218.5,0.0,2636.5,14.5,85.5,0.941983654936,621.040816326531,661,6.05,353370,0.45,0.0,0.29,0.51,,,,,,,,,,,,,,,,,,,,,,,0.24,5.144808099835178,0.0,62.079114669178246,0.4367816091954024,0.0,0.24468085106382978,0.6623376623376623,0.33595003064922363,0.16,1.82010831174947,0.3146823986167565,0.6470588235294117,0.3590000000000001,0.04360792899344143,0.3048698302279219,0.7297297297297297,0.2696052309420589,0.13857077416399452,0.37930191161192767,0.9439721056358021,0.24,0.76,0.6206980883880724,Q2_Conservar,0.544818775624975,70.91778720414644,Alta
3552908,Taciba,0.0,1.7,0,12.5,66.1,100.0,0.0,0.5,0.5,0.4,0.2,5987.0,267.5,11.5,3304.5,16.7,83.3,0.96458159739,523.793650793651,615,14.83,355290,0.68,0.0,0.21,0.17,TACIBA,1.0,0.0,9.0,7.0,0.0,16.7028561884082,0.0,122.487612048327,150.325705695674,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.31999999999999995,4.468014030399199,0.1920828461666945,55.194588274594956,0.7011494252873566,0.0,0.1595744680851064,0.2207792207792208,0.27037577853792094,0.0,1.1040587940537832,0.19084423828060923,0.7450980392156863,0.0,0.0,0.1871884554992591,0.8821621621621621,0.46220894622788655,0.3396701786532295,0.5613470956810928,0.9666177505040121,0.31999999999999995,0.68,0.43865290431890724,Q3_Vulnerable,0.5331058160444571,68.05621681275753,Alta
3545506,Sandovalina,21.3,2.1,0,8.8,66.6,100.0,0.0,0.25,0.5,0.4,0.2,3672.0,280.0,10.0,1523.0,30.6,69.4,0.966032304628,483.702127659574,606,20.18,354550,0.47,0.0,0.15,0.31,SANDOVALINA,1.0,0.0,8.0,5.0,0.0,27.2331154684096,0.0,71.4869281045752,871.459694989107,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.26999999999999996,7.625272331154684,0.27233115468409586,41.4760348583878,0.4597701149425288,0.0,0.09574468085106383,0.40259740259740256,0.23952804959774882,0.26625,1.8137254901960782,0.3135785128387594,0.6666666666666666,0.0,0.0,0.2492990359010852,0.9221621621621622,0.5416125593283645,0.462207970682547,0.6419942307243579,0.9680715200667218,0.26999999999999996,0.73,0.3580057692756421,Q3_Vulnerable,0.5657785672579828,76.03843316338428,Muy Alta
3515657,Fernão,0.0,2.3,0,20.9,69.6,100.0,0.0,0.38,0.5,0.0,0.2,1609.5,38.5,0.5,1010.5,39.5,60.5,0.912853190838,641.323529411765,660,2.83,351565,0.35,0.0,0.33,0.35,,,,,,,,,,,,,,,,,,,,,,,0.21600000000000003,2.392047219633427,0.031065548306927617,62.78347312830071,0.3218390804597701,0.0,0.2872340425531915,0.45454545454545453,0.26590464438960404,0.0,4.324324324324324,0.74777745198622,0.6274509803921569,0.0,0.0,0.2750456864756754,0.7913513513513514,0.22943412801184837,0.06481905634448008,0.36186817856922665,0.9147801495029694,0.21600000000000003,0.784,0.6381318214307734,Q2_Conservar,0.520319731787495,64.93247341724688,Alta
3539400,Piratininga,0.0,1.0,15,22.1,59.7,98.4,0.0,0.75,0.5,0.2,0.2,13590.0,567.0,14.5,9636.0,12.8,87.2,0.822612597942,647.566929133858,685,5.46,353940,0.31,0.0,0.61,0.7,,,,,,,,,,,,,,,,,,,,,,,0.32999999999999996,4.172185430463577,0.10669610007358352,70.90507726269315,0.2758620689655173,0.0,0.5851063829787235,0.9090909090909091,0.4425148402587875,0.0,0.43929359823399555,0.07587551492926174,0.8823529411764706,0.015999999999999903,0.20441818370325143,0.23572932796179674,0.7783783783783784,0.21706870866105965,0.125057260650481,0.373501449229973,0.824349066072283,0.32999999999999996,0.67,0.6264985507700269,Q2_Conservar,0.5092189367045681,62.22045974454416,Alta
3544251,Rosana,10.0,2.4,0,16.1,66.5,99.8,1.0,0.5,1.0,0.2,0.4,18565.5,1081.0,30.0,8999.0,20.7,79.3,0.973311812427,489.0,608,19.57,354425,0.47,0.0,0.45,0.34,ROSANA,3.0,0.0,9.0,8.0,0.0,7.18177982458503,0.0,20.3483761696576,1683.22964638712,0.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.62,5.822627992782311,0.16159004605316313,48.471627481080496,0.4597701149425288,0.0,0.41489361702127664,0.4415584415584416,0.32905554338056175,0.125,0.3581912687511783,0.06184916195516956,0.6078431372549019,0.0020000000000000018,0.0,0.15933845984201428,0.8432432432432433,0.531119812416054,0.44823637196518556,0.6075331425414944,0.9753663943132194,0.62,0.38,0.3924668574585056,Q4_Desarrollo,0.49025870801545796,57.58832312204925,Alta
3530805,Mogi Mirim,5.5,1.9,188,9.2,67.8,100.0,1.0,0.38,0.25,0.8,0.2,89531.5,3905.5,114.5,67240.5,5.7,94.3,0.970967519648,706.805194805195,743,4.87,353080,0.43,0.0,1.0,0.63,MOGI MIRIM,1.0,3.0,10.0,6.0,0.0,1.1169253279572,1.861542213262,27.4763630677471,979.171204175812,0.0,8.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.526,4.362151868336842,0.12788795005109932,75.10261751450606,0.4137931034482759,0.0,1.0,0.8181818181818181,0.5579937304075235,0.06875,0.07572753723549812,0.012998086703902815,0.7058823529411764,0.0,0.38889262878213154,0.23530461368544214,0.9178378378378378,0.09974384892999877,0.11154374713696749,0.37637514463493477,0.9730171529232826,0.526,0.474,0.6236248553650652,Q1_Modelo,0.5233381283302366,65.66989201045592,Alta
3514502,Duartina,7.6,2.1,11,18.3,57.6,100.0,0.0,0.63,0.5,0.4,0.2,12289.5,547.5,21.5,8023.0,9.9,90.1,0.899738003346,646.270588235294,675,4.26,351450,0.62,0.0,0.66,0.57,,,,,,,,,,,,,,,,,,,,,,,0.346,4.455022580251434,0.17494609219252205,65.28337198421417,0.6321839080459771,0.0,0.6382978723404257,0.7402597402597402,0.5026853801615357,0.095,0.4686927865250824,0.08095999764082118,0.6666666666666666,0.0,0.1657700979524475,0.20167935245198704,0.8194594594594595,0.21963618784641425,0.09757214841960606,0.3788892652418267,0.901637276919397,0.346,0.654,0.6211107347581732,Q2_Conservar,0.5277782549549493,66.75465071690863,Alta
3522604,Itapira,11.0,1.8,129,18.5,62.1,100.0,1.0,1.0,0.5,0.8,0.2,70279.5,3357.0,31.5,52816.0,5.4,94.6,0.941012512784,713.067484662577,744,4.16,352260,0.49,0.0,0.78,0.45,,,,,,,,,,,,,,,,,,,,,,,0.7,4.776641837235609,0.04482103600623226,75.15135992714804,0.4827586206896552,0.0,0.7659574468085106,0.5844155844155844,0.4582829129784376,0.1375,0.08836147098371502,0.01518307960526368,0.7254901960784313,0.0,0.3399450878582489,0.24362367270838878,0.8172972972972973,0.08734101655828574,0.09528172240036648,0.33330667875198317,0.9429989134818922,0.7,0.30000000000000004,0.6666933212480168,Q1_Modelo,0.4556424355841404,49.13128887986933,Moderada
3512209,Conchal,18.6,2.8,35,7.8,74.7,89.6,0.0,0.5,0.75,0.6,0.0,26665.0,1744.0,9.0,16267.5,4.7,95.3,0.960530818578,707.896551724138,738,4.08,351220,0.56,0.0,0.78,0.58,CONCHAL,1.0,3.0,10.0,6.0,0.0,3.75023438964935,3.75023438964935,205.512844552785,1577.59859991249,0.0,8.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,0.37,6.540408775548472,0.03375210950684418,61.006937933620854,0.5632183908045978,0.0,0.7659574468085106,0.7532467532467532,0.5206056477149654,0.2325,0.2801425089068067,0.04835091274644313,0.5294117647058824,0.10400000000000009,0.24309396606900813,0.23147132870426673,0.932972972972973,0.09758235253944081,0.09344938158497482,0.37466823569912955,0.9625584208281821,0.37,0.63,0.6253317643008705,Q1_Modelo,0.5438607265893087,70.6837281061776,Alta
3535507,Paraguaçu Paulista,15.7,1.8,21,10.5,68.6,99.8,0.33,0.75,0.25,0.6,0.4,41699.0,1963.5,47.0,25288.5,8.3,91.7,0.945990207192,561.288888888889,638,12.02,353550,0.63,0.0,0.63,0.56,PARAGUACU PAULISTA,2.0,1.0,6.0,7.0,0.0,3.59720856615267,2.39813904410178,6.39503745093807,2246.37110173934,0.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.466,4.708746013093839,0.1127125350727835,60.64533921676779,0.6436781609195403,0.0,0.6063829787234044,0.7272727272727273,0.49433346672891804,0.19624999999999998,0.1645123384253819,0.02835309522419138,0.7254901960784313,0.0020000000000000018,0.0932698712951884,0.20907263251956226,0.9037837837837838,0.3879474279296712,0.27530920751259735,0.5223468064086841,0.947987115396978,0.466,0.534,0.47765319359131586,Q4_Desarrollo,0.5415480042108285,70.11871139658618,Alta
3553906,Tarabai,31.3,1.4,1,7.6,70.2,100.0,0.0,0.5,0.25,0.2,0.2,6571.5,435.0,5.5,3039.5,7.7,92.3,0.980762232636,517.076923076923,609,15.09,355390,0.63,0.0,0.58,0.51,,,,,,,,,,,,,,,,,,,,,,,0.22999999999999998,6.619493266377539,0.08369474244845164,46.25275812219433,0.6436781609195403,0.0,0.5531914893617021,0.6623376623376623,0.46480182815472626,0.39125,1.0682492581602374,0.18465110926095868,0.803921568627451,0.0,0.0281827397755681,0.28160108353279556,0.9351351351351351,0.4755118194346918,0.34562528630325245,0.5854240802910265,0.9828325417518806,0.22999999999999998,0.77,0.41457591970897345,Q3_Vulnerable,0.6169319067460858,88.53560611899577,Muy Alta
3514700,Echaporã,0.0,1.6,2,22.4,65.5,97.6,0.0,0.5,0.25,0.2,0.2,6261.5,239.0,5.0,3813.0,15.7,84.3,0.933225781212,598.327272727273,639,6.37,351470,0.44,0.0,0.24,0.39,,,,,,,,,,,,,,,,,,,,,,,0.22999999999999998,3.8169767627565276,0.07985307035055499,60.89595144933323,0.4252873563218391,0.0,0.19148936170212766,0.5064935064935066,0.2808175561293683,0.0,1.0460752215922702,0.18081619026731088,0.7647058823529411,0.02400000000000002,0.05915607264557879,0.20573562905316617,0.7751351351351352,0.3145907362835446,0.14590013742556115,0.41187533628141365,0.9351957447543615,0.22999999999999998,0.77,0.5881246637185864,Q2_Conservar,0.5207248532436619,65.03144785286362,Alta
3543907,Rio Claro,11.3,2.5,473,16.6,63.7,91.3,0.67,0.38,1.0,0.8,0.8,193835.5,10922.5,154.0,138407.0,1.4,98.6,0.921719747648,697.690322580645,738,5.46,354390,0.66,0.0,0.78,0.56,RIO CLARO,1.0,5.0,10.0,9.0,0.0,0.515901369976088,0.722261917966523,5.36537424775132,1368.80097929544,0.0,10.0,0.0,1.0,1.0,0.0,5.0,4.0,0.0,9.0,0.0,0.0,0.7299999999999999,5.6349327135638205,0.07944881097631754,71.4043609142804,0.6781609195402301,0.0,0.7659574468085106,0.7272727272727273,0.5428477734053669,0.14125000000000001,0.0328629172674768,0.0055848065477617104,0.588235294117647,0.08700000000000008,0.45193455072896327,0.2548009302788744,0.8378378378378378,0.11779638799562697,0.125057260650481,0.36023049549464864,0.9236654228915441,0.7299999999999999,0.27000000000000013,0.6397695045053513,Q1_Modelo,0.4703089244140868,52.71443026210524,Alta
3534500,Oscar Bressane,62.5,3.0,1,19.4,65.6,100.0,1.0,0.38,0.0,0.2,0.2,2503.5,89.5,4.0,1629.5,17.0,83.0,0.950329904839,590.428571428571,640,7.75,353450,0.82,0.0,0.22,0.25,,,,,,,,,,,,,,,,,,,,,,,0.356,3.5749950069902137,0.15977631316157379,65.08887557419612,0.8620689655172415,0.0,0.17021276595744683,0.3246753246753247,0.33923926403750326,0.78125,2.62033153584981,0.45307809539727195,0.4901960784313725,0.0,0.0739775811604337,0.35970035099781567,0.8075675675675675,0.3302345774970824,0.17750801649106734,0.4384367205185724,0.9523359737919145,0.356,0.644,0.5615632794814276,Q4_Desarrollo,0.5467424618691612,71.38775925184659,Alta
3502408,Anhumas,20.0,2.1,1,13.8,51.4,97.6,0.67,0.38,0.25,0.2,0.2,3880.5,140.0,2.5,2204.5,15.6,84.4,0.961791405204,556.087378640777,611,8.99,350240,0.51,0.0,0.25,0.36,,,,,,,,,,,,,,,,,,,,,,,0.33999999999999997,3.6077825022548637,0.06442468754026544,56.80968947300605,0.5057471264367817,0.0,0.2021276595744681,0.4675324675324675,0.2938518133859293,0.25,1.3245715758278571,0.22898112204444018,0.6666666666666666,0.02400000000000002,0.04772654926817312,0.24347486759585601,0.8681081081081081,0.3982493240661189,0.20590929912963812,0.49075557710128836,0.9638216684497795,0.33999999999999997,0.66,0.5092444228987116,Q3_Vulnerable,0.5303807853065707,67.3904698491865,Alta
